広告管理 ＞ アフィリエイト ＞ キャンペーン

"キャンペーングループ","ID","キャンペーン名","サイズ","設定","原稿数","マージン","ステータス","Imp","Click","CTR","CV","CVR","グロス","ネット","利益","price","CPC(グロス)","eCPM(グロス)"
"3237 【準アダルト】純情ヤンキーはマジメ先生を振り向かせたい_BJ499113","11927","【準アダルト】純情ヤンキーはマジメ先生を振り向かせたい_BJ499113 _IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3237 【準アダルト】純情ヤンキーはマジメ先生を振り向かせたい_BJ499113","11928","【準アダルト】純情ヤンキーはマジメ先生を振り向かせたい_BJ499113 _ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3250 【準アダルト】モブ推しJKの悪役令嬢異世界転生2_RJ381508","11943","【準アダルト】モブ推しJKの悪役令嬢異世界転生2_RJ381508_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3250 【準アダルト】モブ推しJKの悪役令嬢異世界転生2_RJ381508","11944","【準アダルト】モブ推しJKの悪役令嬢異世界転生2_RJ381508_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3257 【準アダルト】K子と病みおじ・楽_RJ373802","11965","【準アダルト】K子と病みおじ・楽_RJ373802_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3257 【準アダルト】K子と病みおじ・楽_RJ373802","11966","【準アダルト】K子と病みおじ・楽_RJ373802_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3262 【準アダルト】モブ推しJKの悪役令嬢異世界転生2_2_RJ381508","11971","【準アダルト】モブ推しJKの悪役令嬢異世界転生2_2_RJ381508_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3262 【準アダルト】モブ推しJKの悪役令嬢異世界転生2_2_RJ381508","11972","【準アダルト】モブ推しJKの悪役令嬢異世界転生2_2_RJ381508_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3250 【準アダルト】モブ推しJKの悪役令嬢異世界転生2_RJ381508","11986","【準アダルト】モブ推しJKの悪役令嬢異世界転生2_RJ381508_IOS_320*100","320*100","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3250 【準アダルト】モブ推しJKの悪役令嬢異世界転生2_RJ381508","11987","【準アダルト】モブ推しJKの悪役令嬢異世界転生2_RJ381508_ADR_320*100","320*100","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3270 【準アダルト】メスガキがあらわれた！_GW2022_RJ276879","11998","【準アダルト】メスガキがあらわれた！_GW2022_RJ276879_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3270 【準アダルト】メスガキがあらわれた！_GW2022_RJ276879","11999","【準アダルト】メスガキがあらわれた！_GW2022_RJ276879_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3272 月夜のみだれ酒 ～人妻は酔い潰れた夫の側で同僚に寝取られる～","12008","IOS_【メンズ/準アダ】月夜のみだれ酒_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3272 月夜のみだれ酒 ～人妻は酔い潰れた夫の側で同僚に寝取られる～","12009","ADR_【メンズ/準アダ】月夜のみだれ酒_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3273 夫の目の前で夫達に挿入される!?～乱交プレイに悦び喘ぐ妻・美紗子～","12014","IOS_【メンズ/準アダ】夫の目の前で夫達に挿入される!?_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3273 夫の目の前で夫達に挿入される!?～乱交プレイに悦び喘ぐ妻・美紗子～","12015","ADR_【メンズ/準アダ】夫の目の前で夫達に挿入される!?_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3281 自治会の人妻はとてもHでした。副会長一ノ瀬真美編","12035","IOS_【メンズ/準アダ】自治会の人妻はとてもHでした。副会長一ノ瀬真美編 _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3281 自治会の人妻はとてもHでした。副会長一ノ瀬真美編","12036","ADR_【メンズ/準アダ】自治会の人妻はとてもHでした。副会長一ノ瀬真美編 _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3281 自治会の人妻はとてもHでした。副会長一ノ瀬真美編","12091","IOS_【メンズ/準アダルト】自治会の人妻はとてもHでした。副会長一ノ瀬真美編 _320*100","320*100","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3281 自治会の人妻はとてもHでした。副会長一ノ瀬真美編","12092","ADR_【メンズ/準アダルト】自治会の人妻はとてもHでした。副会長一ノ瀬真美編 _320*100","320*100","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3303 今泉ん家はどうやらギャルの溜まり場になってるらしい","12106","IOS_【メンズ/準アダ】今泉ん家はどうやらギャルの溜まり場になってるらしい _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3303 今泉ん家はどうやらギャルの溜まり場になってるらしい","12107","ADR_【メンズ/準アダ】今泉ん家はどうやらギャルの溜まり場になってるらしい _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3298 【順アダルト】少年王と年上王妃 EverAfter_RJ370126","12114","【準アダルト】少年王と年上王妃 EverAfter_RJ370126 _ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3298 【順アダルト】少年王と年上王妃 EverAfter_RJ370126","12115","【準アダルト】少年王と年上王妃 EverAfter_RJ370126 _IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3306 くみちゃん","12128","IOS_【メンズ/準アダ】くみちゃん_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3306 くみちゃん","12129","ADR_【メンズ/準アダ】くみちゃん_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3314 【準アダルト】仕事ができない榊くんは夜だけ有能_RJ385169","12190","【準アダルト】仕事ができない榊くんは夜だけ有能_RJ385169_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3314 【準アダルト】仕事ができない榊くんは夜だけ有能_RJ385169","12191","【準アダルト】仕事ができない榊くんは夜だけ有能_RJ385169_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3318 【準アダルト】異世界堕ちした無知な俺、♂エルフに(半強制的に)娶られました_RJ384125","12198","【準アダルト】異世界堕ちした無知な俺、♂エルフに(半強制的に)娶られました_RJ384125_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3318 【準アダルト】異世界堕ちした無知な俺、♂エルフに(半強制的に)娶られました_RJ384125","12199","【準アダルト】異世界堕ちした無知な俺、♂エルフに(半強制的に)娶られました_RJ384125_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3319 【準アダルト】猫かぶり吸血鬼に骨の髄まで食べ尽くされる2_RJ380113 ","12200","【準アダルト】猫かぶり吸血鬼に骨の髄まで食べ尽くされる2_RJ380113_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3319 【準アダルト】猫かぶり吸血鬼に骨の髄まで食べ尽くされる2_RJ380113 ","12201","【準アダルト】猫かぶり吸血鬼に骨の髄まで食べ尽くされる2_RJ380113 _ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3324 【準アダルト】外面の良い幼馴染_RJ386663","12211","【準アダルト】外面の良い幼馴染_RJ386663 _IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3324 【準アダルト】外面の良い幼馴染_RJ386663","12212","【準アダルト】外面の良い幼馴染_RJ386663 _ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3330 【準アダルト】蒼の雫～紳士な溺愛彼氏が豹変しました～_RJ388311","12236","【準アダルト】蒼の雫～紳士な溺愛彼氏が豹変しました～_RJ388311_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3330 【準アダルト】蒼の雫～紳士な溺愛彼氏が豹変しました～_RJ388311","12237","【準アダルト】蒼の雫～紳士な溺愛彼氏が豹変しました～_RJ388311_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3333 【準アダルト】パパ活催眠マッチングアプリ～生意気な_RJ388717","12240","【準アダルト】パパ活催眠マッチングアプリ～生意気な_RJ388717_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3333 【準アダルト】パパ活催眠マッチングアプリ～生意気な_RJ388717","12241","【準アダルト】パパ活催眠マッチングアプリ～生意気な_RJ388717_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3335 【準アダルト】怪蝕スル澱 ～山で怪異に魅入られた私～_2_RJ352463","12247","【準アダルト】怪蝕スル澱 ～山で怪異に魅入られた私～_2_RJ352463_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3335 【準アダルト】怪蝕スル澱 ～山で怪異に魅入られた私～_2_RJ352463","12248","【準アダルト】怪蝕スル澱 ～山で怪異に魅入られた私～_2_RJ352463_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3369 無視せざるを得ぬ町…っ！","12389","IOS_【メンズ/準アダ】無視せざるを得ぬ町…っ！_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3369 無視せざるを得ぬ町…っ！","12390","ADR_【メンズ/準アダ】無視せざるを得ぬ町…っ！_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3389 「優しいだけの男」と妻に捨てられたので…","12522","IOS_【メンズ/準アダ】「優しいだけの男」と妻に捨てられたので… _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",8,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3389 「優しいだけの男」と妻に捨てられたので…","12523","ADR_【メンズ/準アダ】「優しいだけの男」と妻に捨てられたので… _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",8,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3395 ●●●rち×こを頼みたいお姉さん","12546","IOS_【メンズ/準アダ】●●●rち×こを頼みたいお姉さん _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3395 ●●●rち×こを頼みたいお姉さん","12547","ADR_【メンズ/準アダ】●●●rち×こを頼みたいお姉さん _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3396 母親とSEXしようとしたら超敏感体質の叔母が罠にかかったので","12552","IOS_【メンズ/準アダ】母親とSEXしようとしたら超敏感体質の叔母が罠にかかったので_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3396 母親とSEXしようとしたら超敏感体質の叔母が罠にかかったので","12553","ADR_【メンズ/準アダ】母親とSEXしようとしたら超敏感体質の叔母が罠にかかったので_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3397 というわけで母さんとただただ営む","12558","IOS_【メンズ/準アダ】というわけで母さんとただただ営む_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3397 というわけで母さんとただただ営む","12559","ADR_【メンズ/準アダ】というわけで母さんとただただ営む_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3411 ギャルママと店長の息子～過ちの代償は育児で熟れたカラダ～（フルカラー）","12613","IOS_【メンズ/準アダ】ギャルママと店長の息子～過ちの代償は育児で熟れたカラダ～（フルカラー）_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",8,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3411 ギャルママと店長の息子～過ちの代償は育児で熟れたカラダ～（フルカラー）","12614","ADR_【メンズ/準アダ】ギャルママと店長の息子～過ちの代償は育児で熟れたカラダ～（フルカラー）_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",8,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3421 陸女眠姦NTR～無抵抗なカラダを貪りまくった男の末路～（フルカラー）","12676","IOS_【メンズ/準アダ】陸女眠姦NTR～無抵抗なカラダを貪りまくった男の末路～（フルカラー_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3421 陸女眠姦NTR～無抵抗なカラダを貪りまくった男の末路～（フルカラー）","12677","ADR_【メンズ/準アダ】陸女眠姦NTR～無抵抗なカラダを貪りまくった男の末路～（フルカラー_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3422 フラチ","12678","IOS_【メンズ/準アダ】フラチ_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",10,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3422 フラチ","12679","ADR_【メンズ/準アダ】フラチ_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",10,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3439 姉ちゃんのオナニーを目撃してしまった件","12759","IOS_【メンズ/準アダ】姉ちゃんのオナニーを目撃してしまった件_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3439 姉ちゃんのオナニーを目撃してしまった件","12760","ADR_【メンズ/準アダ】姉ちゃんのオナニーを目撃してしまった件_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"828 にじげんカノジョ","13123","【準アダルト】にじげんカノジョ_300*250_ADR_動画スクロール","ﾚｸﾀﾝｸﾞﾙ","カテ",15,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"828 にじげんカノジョ","13124","【準アダルト】にじげんカノジョ_300*250_IOS_動画スクロール","ﾚｸﾀﾝｸﾞﾙ","カテ",9,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"828 にじげんカノジョ","13129","【準アダルト】にじげんカノジョ_300*250_IPC_動画スクロール","ﾚｸﾀﾝｸﾞﾙ","カテ",15,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"664 【少女/一般面】わたしの幸せな結婚","2736","ADR_【少女/一般面】わたしの幸せな結婚_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"664 【少女/一般面】わたしの幸せな結婚","2737","IOS_【少女/一般面】わたしの幸せな結婚_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"665 【女性/一般面】胡蝶伝説～復活嬢と地雷嬢～","2738","ADR_【女性/一般面】胡蝶伝説～復活嬢と地雷嬢～_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"665 【女性/一般面】胡蝶伝説～復活嬢と地雷嬢～","2739","IOS_【女性/一般面】胡蝶伝説～復活嬢と地雷嬢～_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"666 【青年/一般面】マンガ 「獄中面会物語」","2740","ADR_【青年/一般面】マンガ 「獄中面会物語」_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"666 【青年/一般面】マンガ 「獄中面会物語」","2741","IOS_【青年/一般面】マンガ 「獄中面会物語」_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"667 【女性/一般面】復讐チャンネル ウラミン ～公開処刑ナマ配信中～","2742","ADR_【女性/一般面】復讐チャンネル ウラミン ～公開処刑ナマ配_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"667 【女性/一般面】復讐チャンネル ウラミン ～公開処刑ナマ配信中～","2743","IOS_【女性/一般面】復讐チャンネル ウラミン ～公開処刑ナマ配_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"721 【少女/一般面】虫かぶり姫","2907","IOS_【少女/一般面】虫かぶり姫_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"721 【少女/一般面】虫かぶり姫","2908","ADR_【少女/一般面虫かぶり姫_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"977 【少女/一般面】デブとラブと過ちと！","3720","IOS_	【少女/一般面】デブとラブと過ちと！_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"977 【少女/一般面】デブとラブと過ちと！","3721","ADR_【少女/一般面】デブとラブと過ちと！_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1145 【少女/一般面】鬼の千年恋","4369","IOS_	【少女/一般面】鬼の千年恋 _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1145 【少女/一般面】鬼の千年恋","4370","ADR_【少女/一般面】鬼の千年恋 _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1146 【少女/一般面】Get Ready?","4371","IOS_	【少女/一般面】Get Ready? _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1146 【少女/一般面】Get Ready?","4372","ADR_【少女/一般面】Get Ready? _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1166 【青年/一般面】悪魔だった君たちへ","4533","IOS_【青年/一般面】悪魔だった君たちへ_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",10,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
