広告管理 ＞ アフィリエイト ＞ キャンペーン

"キャンペーングループ","ID","キャンペーン名","サイズ","設定","原稿数","マージン","ステータス","Imp","Click","CTR","CV","CVR","グロス","ネット","利益","price","CPC(グロス)","eCPM(グロス)"
"3395 ●●●rち×こを頼みたいお姉さん","12536","IOS_【メンズ/アダルト】●●●rち×こを頼みたいお姉さん _レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3395 ●●●rち×こを頼みたいお姉さん","12537","ADR_【メンズ/アダルト】●●●rち×こを頼みたいお姉さん _レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3396 母親とSEXしようとしたら超敏感体質の叔母が罠にかかったので","12538","IOS_【メンズ/アダルト】母親とSEXしようとしたら超敏感体質の叔母が罠にかかったので _レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3396 母親とSEXしようとしたら超敏感体質の叔母が罠にかかったので","12539","ADR_【メンズ/アダルト】母親とSEXしようとしたら超敏感体質の叔母が罠にかかったので _レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3397 というわけで母さんとただただ営む","12540","IOS_【メンズ/アダルト】というわけで母さんとただただ営む_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3397 というわけで母さんとただただ営む","12541","ADR_【メンズ/アダルト】というわけで母さんとただただ営む_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3406 もうイッてるから腰とめてぇ…!ラブドール（※本人）にぶつける本気ピストン","12585","RT_【アダルト】もうイッてるから腰とめてぇ…!ラブドール（※本人）にぶつける本気ピストン_IOS_会員登録完了","ﾚｸﾀﾝｸﾞﾙ","アリカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3406 もうイッてるから腰とめてぇ…!ラブドール（※本人）にぶつける本気ピストン","12586","RT_【アダルト】もうイッてるから腰とめてぇ…!ラブドール（※本人）にぶつける本気ピストン_ADR_会員登録完了","ﾚｸﾀﾝｸﾞﾙ","アリカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3406 もうイッてるから腰とめてぇ…!ラブドール（※本人）にぶつける本気ピストン","12587","RT_【アダルト】もうイッてるから腰とめてぇ…!ラブドール（※本人）にぶつける本気ピストン_IOS_商品詳細","ﾚｸﾀﾝｸﾞﾙ","アリカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3406 もうイッてるから腰とめてぇ…!ラブドール（※本人）にぶつける本気ピストン","12588","RT_【アダルト】もうイッてるから腰とめてぇ…!ラブドール（※本人）にぶつける本気ピストン_ADR_商品詳細","ﾚｸﾀﾝｸﾞﾙ","アリカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3408 プロキオン","12593","プロキオン_ADR_オーバーレイ","ｵｰﾊﾞｰﾚｲ(320*50)","アカテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3408 プロキオン","12594","プロキオン_iOS_オーバーレイ","ｵｰﾊﾞｰﾚｲ(320*50)","アカテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3409 もうイッてるから腰とめてぇ…!ラブドール（※本人）にぶつける本気ピストン4巻","12595","RT_【アダルト】もうイッてるから腰とめてぇ…!ラブドール（※本人）にぶつける本気ピストン4巻_IOS_会員登録完了","ﾚｸﾀﾝｸﾞﾙ","アリカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3409 もうイッてるから腰とめてぇ…!ラブドール（※本人）にぶつける本気ピストン4巻","12596","RT_【アダルト】もうイッてるから腰とめてぇ…!ラブドール（※本人）にぶつける本気ピストン4巻_ADR_会員登録完了","ﾚｸﾀﾝｸﾞﾙ","アリカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3409 もうイッてるから腰とめてぇ…!ラブドール（※本人）にぶつける本気ピストン4巻","12597","RT_【アダルト】もうイッてるから腰とめてぇ…!ラブドール（※本人）にぶつける本気ピストン4巻_IOS_商品詳細","ﾚｸﾀﾝｸﾞﾙ","アリカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3409 もうイッてるから腰とめてぇ…!ラブドール（※本人）にぶつける本気ピストン4巻","12598","RT_【アダルト】もうイッてるから腰とめてぇ…!ラブドール（※本人）にぶつける本気ピストン4巻_ADR_商品詳細","ﾚｸﾀﾝｸﾞﾙ","アリカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3411 ギャルママと店長の息子～過ちの代償は育児で熟れたカラダ～（フルカラー）","12615","IOS_【メンズ/アダルト】ギャルママと店長の息子～過ちの代償は育児で熟れたカラダ～（フルカラー）_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",9,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3411 ギャルママと店長の息子～過ちの代償は育児で熟れたカラダ～（フルカラー）","12616","ADR_【メンズ/アダルト】ギャルママと店長の息子～過ちの代償は育児で熟れたカラダ～（フルカラー）_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",9,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3412 ペプチア","12619","ペプチア_ADR_オーバーレイ","ｵｰﾊﾞｰﾚｲ(320*50)","アカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3412 ペプチア","12620","ペプチア_iOS_オーバーレイ","ｵｰﾊﾞｰﾚｲ(320*50)","アカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3413 [アダルト]深爪の王～セクシー男優がいじめられっ子に転生したら～","12623","IOS_[アダルト]深爪の王～セクシー男優がいじめられっ子に転生したら～_MO","ﾚｸﾀﾝｸﾞﾙ","アリカテ",9,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3413 [アダルト]深爪の王～セクシー男優がいじめられっ子に転生したら～","12624","ADR_[アダルト]深爪の王～セクシー男優がいじめられっ子に転生したら～_MO","ﾚｸﾀﾝｸﾞﾙ","アリカテ",9,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3414 [アダルト]悶えてよ、アダムくん","12625","IOS_[アダルト]悶えてよ、アダムくん _MO","ﾚｸﾀﾝｸﾞﾙ","アリカテ",9,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3414 [アダルト]悶えてよ、アダムくん","12626","ADR_[アダルト]悶えてよ、アダムくん_MO","ﾚｸﾀﾝｸﾞﾙ","アリカテ",9,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3414 [アダルト]悶えてよ、アダムくん","12638","IOS_[アダルト]悶えてよ、アダムくん ","ﾚｸﾀﾝｸﾞﾙ","アカテ",9,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3414 [アダルト]悶えてよ、アダムくん","12639","ADR_[アダルト]悶えてよ、アダムくん","ﾚｸﾀﾝｸﾞﾙ","アカテ",9,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3413 [アダルト]深爪の王～セクシー男優がいじめられっ子に転生したら～","12641","ADR_[アダルト]深爪の王～セクシー男優がいじめられっ子に転生したら～","ﾚｸﾀﾝｸﾞﾙ","アカテ",9,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3419 【アダルト] 悶えてよ、アダムくん 3巻","12657","ADR_【アダルト] 悶えてよ、アダムくん 3巻","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3412 ペプチア","12660","ペプチア_iOS_オーバーレイ_直遷移","ｵｰﾊﾞｰﾚｲ(320*50)","アカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3412 ペプチア","12661","ペプチア_ADR_オーバーレイ_直遷移","ｵｰﾊﾞｰﾚｲ(320*50)","アカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3421 陸女眠姦NTR～無抵抗なカラダを貪りまくった男の末路～（フルカラー）","12666","IOS_【メンズ/アダルト】陸女眠姦NTR～無抵抗なカラダを貪りまくった男の末路～（フルカラー）_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3421 陸女眠姦NTR～無抵抗なカラダを貪りまくった男の末路～（フルカラー）","12667","ADR_【メンズ/アダルト】陸女眠姦NTR～無抵抗なカラダを貪りまくった男の末路～（フルカラー_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3422 フラチ","12668","IOS_【メンズ/アダルト】フラチ_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",10,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3422 フラチ","12669","ADR_【メンズ/アダルト】フラチ_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",10,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3428 あの雨の日から、そそいでほしくて","12703","RT_【アダルト】あの雨の日から、そそいでほしくて_IOS_会員登録完了","ﾚｸﾀﾝｸﾞﾙ","アリカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3428 あの雨の日から、そそいでほしくて","12704","RT_【アダルト】あの雨の日から、そそいでほしくて_ADR_会員登録完了","ﾚｸﾀﾝｸﾞﾙ","アリカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3428 あの雨の日から、そそいでほしくて","12705","RT_【アダルト】あの雨の日から、そそいでほしくて_IOS_商品詳細","ﾚｸﾀﾝｸﾞﾙ","アリカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3428 あの雨の日から、そそいでほしくて","12706","RT_【アダルト】あの雨の日から、そそいでほしくて_ADR_商品詳細","ﾚｸﾀﾝｸﾞﾙ","アリカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1392 vi-vo","12722","vi-vo_ADR_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1392 vi-vo","12723","vi-vo_iOS_レクタングル","ﾚｸﾀﾝｸﾞﾙ","ア",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3431 隣家のお母さんでおっきくなりました。14","12724","RT_【アダルト】隣家のお母さんでおっきくなりました。14_IOS_会員登録完了","ﾚｸﾀﾝｸﾞﾙ","アリカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3431 隣家のお母さんでおっきくなりました。14","12725","RT_【アダルト】隣家のお母さんでおっきくなりました。14_ADR_会員登録完了","ﾚｸﾀﾝｸﾞﾙ","アリカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3431 隣家のお母さんでおっきくなりました。14","12726","RT_【アダルト】隣家のお母さんでおっきくなりました。14_IOS_商品詳細","ﾚｸﾀﾝｸﾞﾙ","アリカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3431 隣家のお母さんでおっきくなりました。14","12727","RT_【アダルト】隣家のお母さんでおっきくなりました。14_ADR_商品詳細","ﾚｸﾀﾝｸﾞﾙ","アリカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3439 姉ちゃんのオナニーを目撃してしまった件","12765","IOS_【メンズ/アダルト】姉ちゃんのオナニーを目撃してしまった件_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3439 姉ちゃんのオナニーを目撃してしまった件","12766","ADR_【メンズ/アダルト】姉ちゃんのオナニーを目撃してしまった件_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3445 [TL/アダルト]俺たち2人に溺れろよ？【TL3人エッチStory】","12793","IOS_[TL/アダルト]俺たち2人に溺れろよ？【TL3人エッチStory】","ﾚｸﾀﾝｸﾞﾙ","アカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3445 [TL/アダルト]俺たち2人に溺れろよ？【TL3人エッチStory】","12794","ADR_[TL/アダルト]俺たち2人に溺れろよ？【TL3人エッチStory】","ﾚｸﾀﾝｸﾞﾙ","アカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3447 [青年/アダルト]沼らせお姉さん～カノジョとできない事、ぜんぶ～","12795","IOS_[青年/アダルト]沼らせお姉さん～カノジョとできない事、ぜんぶ～","ﾚｸﾀﾝｸﾞﾙ","アカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3447 [青年/アダルト]沼らせお姉さん～カノジョとできない事、ぜんぶ～","12796","ADR_[青年/アダルト]沼らせお姉さん～カノジョとできない事、ぜんぶ～","ﾚｸﾀﾝｸﾞﾙ","アカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3449 [TL/アダルト]どうしようもなく、愛の番。【TLオメガバースStory】11月17日配信～","12797","IOS_[TL/アダルト]どうしようもなく、愛の番。【TLオメガバースStory】11月17日配信～","ﾚｸﾀﾝｸﾞﾙ","アカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3449 [TL/アダルト]どうしようもなく、愛の番。【TLオメガバースStory】11月17日配信～","12798","ADR_[TL/アダルト]どうしようもなく、愛の番。【TLオメガバースStory】11月17日配信～","ﾚｸﾀﾝｸﾞﾙ","アカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3453 [BL/アダルト]食らいついてよ、旦那さま","12831","IOS_[BL/アダルト]食らいついてよ、旦那さま","ﾚｸﾀﾝｸﾞﾙ","アカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3453 [BL/アダルト]食らいついてよ、旦那さま","12832","ADR_[BL/アダルト]食らいついてよ、旦那さま","ﾚｸﾀﾝｸﾞﾙ","アカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3483 [アダルト]Aitaina","12990","アダルト_Aitaina_オーバーレイ","ｵｰﾊﾞｰﾚｲ(320*50)","アカテ",11,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3484 [アダルト]イロドリ","12991","アダルト_イロドリ_オーバーレイ","ｵｰﾊﾞｰﾚｲ(320*50)","アカテ",15,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3485 [アダルト]ソクラブ","12992","アダルト_ソクラブ_オーバーレイ","ｵｰﾊﾞｰﾚｲ(320*50)","アカテ",16,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3486 [アダルト]ニアーズ","12993","アダルト_ニアーズ_オーバーレイ","ｵｰﾊﾞｰﾚｲ(320*50)","アカテ",13,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3487 [アダルト]メルティー","12994","アダルト_メルティー_オーバーレイ","ｵｰﾊﾞｰﾚｲ(320*50)","アカテ",15,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3488 [アダルト]ラブ活オンライン","12995","アダルト_ラブ活オンライン_オーバーレイ","ｵｰﾊﾞｰﾚｲ(320*50)","アカテ",14,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"828 にじげんカノジョ","13053","にじエロアワード_にじげんカノジョ_インフィード_ADR_fam_92","ｲﾝﾌｨｰﾄﾞ_小","アカテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"828 にじげんカノジョ","13054","にじエロアワード_にじげんカノジョ_インフィード_IOS_fam_92","ｲﾝﾌｨｰﾄﾞ_小","アカテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"828 にじげんカノジョ","13055","にじげんカノジョ_インフィード_IOS","ｲﾝﾌｨｰﾄﾞ_小","アカテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"828 にじげんカノジョ","13056","にじげんカノジョ_インフィード_ADR","ｲﾝﾌｨｰﾄﾞ_小","アカテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1151 アナザーヒロイン","13152","【新】アナザーヒロイン_300*250_ADR_RT","ﾚｸﾀﾝｸﾞﾙ","アリ",6,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1151 アナザーヒロイン","13153","【新】アナザーヒロイン_300*250_IOS_RT","ﾚｸﾀﾝｸﾞﾙ","アリ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3514 ネトラレごろの人妻5","13167","RT_【アダルト】ネトラレごろの人妻5_ADR_商品詳細","ﾚｸﾀﾝｸﾞﾙ","アリカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3514 ネトラレごろの人妻5","13168","RT_【アダルト】ネトラレごろの人妻5_IOS_商品詳細","ﾚｸﾀﾝｸﾞﾙ","アリカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3514 ネトラレごろの人妻5","13169","RT_【アダルト】ネトラレごろの人妻5_ADR_会員登録完了","ﾚｸﾀﾝｸﾞﾙ","アリカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3514 ネトラレごろの人妻5","13170","RT_【アダルト】ネトラレごろの人妻5_IOS_会員登録完了","ﾚｸﾀﾝｸﾞﾙ","アリカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3515 パパの寝室は娘友達のたまり場5","13171","RT_【アダルト】パパの寝室は娘友達のたまり場5 _ADR_商品詳細","ﾚｸﾀﾝｸﾞﾙ","アリカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3515 パパの寝室は娘友達のたまり場5","13172","RT_【アダルト】パパの寝室は娘友達のたまり場5 _IOS_商品詳細","ﾚｸﾀﾝｸﾞﾙ","アリカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3515 パパの寝室は娘友達のたまり場5","13173","RT_【アダルト】パパの寝室は娘友達のたまり場5 _ADR_会員登録完了","ﾚｸﾀﾝｸﾞﾙ","アリカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3515 パパの寝室は娘友達のたまり場5","13174","RT_【アダルト】パパの寝室は娘友達のたまり場5 _IOS_会員登録完了","ﾚｸﾀﾝｸﾞﾙ","アリカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3516 キーコレクト(アダルト)","13198","キーコレクト_300*250_ADR_動画スクロール_fam_52_LP有り(エロヲタ→ストア風)","ﾚｸﾀﾝｸﾞﾙ","アカテ",9,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3516 キーコレクト(アダルト)","13199","キーコレクト_300*250_IOS_動画スクロール_fam_52_LP有り(エロヲタ→ストア風)","ﾚｸﾀﾝｸﾞﾙ","アカテ",9,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3516 キーコレクト(アダルト)","13200","キーコレクト_300*250_IOS_fam_52_LP有り(エロヲタ→ストア風)","ﾚｸﾀﾝｸﾞﾙ","アカテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3516 キーコレクト(アダルト)","13201","キーコレクト_300*250_ADR_fam_52_LP有り(エロヲタ→ストア風)","ﾚｸﾀﾝｸﾞﾙ","アカテ",6,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3518 夏の離島研修でクラスの女子達がSEX狂いのメス奴隷に調教された話","13216","RT_【アダルト】夏の離島研修でクラスの女子達がSEX狂いのメス奴隷に調教された話_IOS_会員登録完了","ﾚｸﾀﾝｸﾞﾙ","アリカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3518 夏の離島研修でクラスの女子達がSEX狂いのメス奴隷に調教された話","13217","RT_【アダルト】夏の離島研修でクラスの女子達がSEX狂いのメス奴隷に調教された話_ADR_会員登録完了","ﾚｸﾀﾝｸﾞﾙ","アリカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
